D57.1|Серпоподібноклітинна анемія без кризів|eHealth/ICD10_AM/condition_codes
D57.2|Подвійні гетерозиготні серпоподібноклітинні порушення|eHealth/ICD10_AM/condition_codes
D57.3|Серпоподібноклітинні ознаки|eHealth/ICD10_AM/condition_codes
D57.8|Інші серпоподібноклітинні порушення|eHealth/ICD10_AM/condition_codes
D58.0|Спадковий сфероцитоз|eHealth/ICD10_AM/condition_codes
D58.1|Спадковий еліптоцитоз|eHealth/ICD10_AM/condition_codes
D58.2|Інші гемоглобінопатії|eHealth/ICD10_AM/condition_codes
D58.8|Інші уточнені спадкові гемолітичні анемії|eHealth/ICD10_AM/condition_codes
D58.9|Спадкова гемолітична анемія, неуточнена|eHealth/ICD10_AM/condition_codes
D59.0|Медикаментозна аутоімунна гемолітична анемія|eHealth/ICD10_AM/condition_codes
D59.1|Інші аутоімунні гемолітичні анемії|eHealth/ICD10_AM/condition_codes
D59.2|Медикаментозна неаутоімунна гемолітична анемія|eHealth/ICD10_AM/condition_codes
D59.3|Гемолітично-уремічний синдром|eHealth/ICD10_AM/condition_codes
D59.4|Інші неаутоімунні гемолітичні анемії|eHealth/ICD10_AM/condition_codes
D59.5|Пароксизмальна нічна гемоглобінурія (Маркіафави-Мікелі)|eHealth/ICD10_AM/condition_codes
D59.6|Гемоглобінурія внаслідок гемолізу, пов'язаного з іншими зовнішніми причинами|eHealth/ICD10_AM/condition_codes
D59.8|Інші набуті гемолітичні анемії|eHealth/ICD10_AM/condition_codes
D59.9|Набута гемолітична анемія, неуточнена|eHealth/ICD10_AM/condition_codes
D60.0|Хронічна набута чиста еритроцитарна аплазія|eHealth/ICD10_AM/condition_codes
D60.1|Транзиторна набута чиста еритроцитарна аплазія|eHealth/ICD10_AM/condition_codes
D60.8|Інші набуті чисті еритроцитарні аплазії|eHealth/ICD10_AM/condition_codes
D60.9|Набута чиста еритроцитарна аплазія, неуточнена|eHealth/ICD10_AM/condition_codes
D61.0|Конституціональна апластична анемія|eHealth/ICD10_AM/condition_codes
D61.1|Апластична анемія, спричинена лікарськими засобами|eHealth/ICD10_AM/condition_codes
D61.2|Апластична анемія, спричинена іншими зовнішніми агентами|eHealth/ICD10_AM/condition_codes
D61.3|Ідіопатична апластична анемія|eHealth/ICD10_AM/condition_codes
D61.8|Інші уточнені апластичні анемії|eHealth/ICD10_AM/condition_codes
D61.9|Апластична анемія, неуточнена|eHealth/ICD10_AM/condition_codes
D64.0|Спадкова сидеробластна анемія|eHealth/ICD10_AM/condition_codes
D64.1|Вторинна сидеробластна анемія внаслідок інших захворювань|eHealth/ICD10_AM/condition_codes
D64.2|Вторинна сидеробластна анемія, спричинена лікарськими засобами або токсинами|eHealth/ICD10_AM/condition_codes
D64.3|Інші сидеробластні анемії|eHealth/ICD10_AM/condition_codes
D64.4|Вроджена дизеритропоетична анемія|eHealth/ICD10_AM/condition_codes
D64.8|Інші уточнені анемії|eHealth/ICD10_AM/condition_codes
D64.9|Анемія, неуточнена|eHealth/ICD10_AM/condition_codes
D68.0|Хвороба Віллебранда|eHealth/ICD10_AM/condition_codes
D68.1|Спадкова недостатність фактора XI|eHealth/ICD10_AM/condition_codes
D68.2|Спадковий дефіцит інших факторів згортання крові|eHealth/ICD10_AM/condition_codes
D68.3|Геморагічне порушення, зумовлене циркулюючими в крові антикоагулянтами|eHealth/ICD10_AM/condition_codes
D68.4|Набутий дефіцит фактора згортання|eHealth/ICD10_AM/condition_codes
D68.5|Первинна тромбофілія|eHealth/ICD10_AM/condition_codes
D68.6|Інша тромбофілія|eHealth/ICD10_AM/condition_codes
D68.8|Інші уточнені порушення згортання крові|eHealth/ICD10_AM/condition_codes
D68.9|Порушення згортання крові, неуточнене|eHealth/ICD10_AM/condition_codes
D69.0|Алергічна пурпура|eHealth/ICD10_AM/condition_codes
D69.1|Якісні дефекти тромбоцитів|eHealth/ICD10_AM/condition_codes
D69.2|Інша нетромбоцитопенічна пурпура|eHealth/ICD10_AM/condition_codes
D69.3|Ідіопатична тромбоцитопенічна пурпура|eHealth/ICD10_AM/condition_codes
D69.4|Інша первинна тромбоцитопенія|eHealth/ICD10_AM/condition_codes
D69.5|Вторинна тромбоцитопенія|eHealth/ICD10_AM/condition_codes
D69.6|Тромбоцитопенія, неуточнена|eHealth/ICD10_AM/condition_codes
D69.8|Інші уточнені геморагічні стани|eHealth/ICD10_AM/condition_codes
D69.9|Геморагічний стан, неуточнений|eHealth/ICD10_AM/condition_codes
D72.0|Генетичні аномалії лейкоцитів|eHealth/ICD10_AM/condition_codes
D72.1|Еозинофілія|eHealth/ICD10_AM/condition_codes
D72.8|Інші уточнені порушення лейкоцитів|eHealth/ICD10_AM/condition_codes
D72.9|Порушення лейкоцитів, неуточнене|eHealth/ICD10_AM/condition_codes
D73.0|Гіпоспленізм|eHealth/ICD10_AM/condition_codes
D73.1|Гіперспленізм|eHealth/ICD10_AM/condition_codes
D73.2|Хронічна застійна спленомегалія|eHealth/ICD10_AM/condition_codes
D73.3|Абсцес селезінки|eHealth/ICD10_AM/condition_codes
D73.4|Кіста селезінки|eHealth/ICD10_AM/condition_codes
D73.5|Інфаркт селезінки|eHealth/ICD10_AM/condition_codes
D73.8|Інші хвороби селезінки|eHealth/ICD10_AM/condition_codes
D73.9|Хвороба селезінки, неуточнена|eHealth/ICD10_AM/condition_codes
D74.0|Вроджена метгемоглобінемія|eHealth/ICD10_AM/condition_codes
D74.8|Інші метгемоглобінемії|eHealth/ICD10_AM/condition_codes
D74.9|Метгемоглобінемія, неуточнена|eHealth/ICD10_AM/condition_codes
D75.0|Сімейний еритроцитоз|eHealth/ICD10_AM/condition_codes
D75.1|Вторинна поліцитемія|eHealth/ICD10_AM/condition_codes
D75.9|Хвороба крові та кровотворних органів, неуточнена|eHealth/ICD10_AM/condition_codes
D76.1|Гемофагоцитарний лімфогістіоцитоз|eHealth/ICD10_AM/condition_codes
D76.2|Гемофагоцитарний синдром, пов'язаний з інфекцією|eHealth/ICD10_AM/condition_codes
D76.3|Інші синдроми гістіоцитозу|eHealth/ICD10_AM/condition_codes
D80.0|Спадкова гіпогаммаглобулінемія|eHealth/ICD10_AM/condition_codes
D80.1|Несімейна гіпогаммаглобулінемія|eHealth/ICD10_AM/condition_codes
D80.2|Вибірковий дефіцит імуноглобуліну A [IgA]|eHealth/ICD10_AM/condition_codes
D80.3|Вибірковий дефіцит підкласів імуноглобуліну G [IgG]|eHealth/ICD10_AM/condition_codes
D80.4|Вибірковий дефіцит імуноглобуліну М [IgM]|eHealth/ICD10_AM/condition_codes
D80.5|Імунодефіцит з підвищеним рівнем імуноглобуліну M [IgM]|eHealth/ICD10_AM/condition_codes
D80.6|Дефіцит антитіл з близьким до нормального рівнем імуноглобулінів або з гіперімуноглобулінемією|eHealth/ICD10_AM/condition_codes
D80.7|Транзиторна гіпогаммаглобулінемія у дітей|eHealth/ICD10_AM/condition_codes
D80.8|Інші імунодефіцити з переважним дефектом антитіл|eHealth/ICD10_AM/condition_codes
D80.9|Імунодефіцит з переважним дефектом антитіл, неуточнений|eHealth/ICD10_AM/condition_codes
D81.0|Тяжкий комбінований імунодефіцит [ТКІД] з ретикулярним дисгенезом|eHealth/ICD10_AM/condition_codes
D81.1|Тяжкий комбінований імунодефіцит [ТКІД] з низькою кількістю Т- та В-клітин|eHealth/ICD10_AM/condition_codes
D81.2|Тяжкий комбінований імунодефіцит [ТКІД] з низькою чи нормальною кількістю В-клітин|eHealth/ICD10_AM/condition_codes
D81.3|Дефіцит аденозиндезамінази [ДАД]|eHealth/ICD10_AM/condition_codes
D81.4|Синдром Незелофа|eHealth/ICD10_AM/condition_codes
D81.5|Дефіцит пуриннуклеозидфосфорилази [ПНФ]|eHealth/ICD10_AM/condition_codes
D81.6|Дефіцит молекул класу І головного комплексу гістосумісності|eHealth/ICD10_AM/condition_codes
D81.7|Дефіцит молекул класу II головного комплексу гістосумісності|eHealth/ICD10_AM/condition_codes
D81.8|Інші комбіновані імунодефіцити|eHealth/ICD10_AM/condition_codes
D81.9|Комбінований імунодефіцит, неуточнений|eHealth/ICD10_AM/condition_codes
D82.0|Синдром Віскотта-Олдріча|eHealth/ICD10_AM/condition_codes
D82.1|Синдром Ді Джорджі|eHealth/ICD10_AM/condition_codes
D82.2|Імунодефіцит з карликовістю за рахунок коротких кінцівок|eHealth/ICD10_AM/condition_codes
D82.3|Імунодефіцит внаслідок спадкового дефекту, зумовленого вірусом Епштейна-Барра|eHealth/ICD10_AM/condition_codes
D82.4|Синдром гіперімуноглобуліну Е [IgE]|eHealth/ICD10_AM/condition_codes
D82.8|Імунодефіцит, пов'язаний з іншими уточненими значними дефектами|eHealth/ICD10_AM/condition_codes
D82.9|Імунодефіцит, пов'язаний зі значним дефектом, неуточнений|eHealth/ICD10_AM/condition_codes
D83.0|Загальний варіабельний імунодефіцит з переважними порушеннями кількості та функції В-клітин|eHealth/ICD10_AM/condition_codes
D83.1|Загальний варіабельний імунодефіцит з переважними порушеннями імунорегуляторних Т-клітин|eHealth/ICD10_AM/condition_codes
D83.2|Загальний варіабельний імунодефіцит з аутоантитілами до В- та Т-клітин|eHealth/ICD10_AM/condition_codes
D83.8|Інші загальні варіабельні імунодефіцити|eHealth/ICD10_AM/condition_codes
D83.9|Загальний варіабельний імунодефіцит, неуточнений|eHealth/ICD10_AM/condition_codes
D84.0|Дефект лімфоцитфункціонального антигену-1 [ЛФА-1]|eHealth/ICD10_AM/condition_codes
D84.1|Дефект у системі комплементу|eHealth/ICD10_AM/condition_codes
D84.8|Інші уточнені імунодефіцити|eHealth/ICD10_AM/condition_codes
D84.9|Імунодефіцит, неуточнений|eHealth/ICD10_AM/condition_codes
D86.0|Саркоїдоз легені|eHealth/ICD10_AM/condition_codes
D86.1|Саркоїдоз лімфатичних вузлів|eHealth/ICD10_AM/condition_codes
D86.2|Саркоїдоз легені з саркоїдозом лімфатичних вузлів|eHealth/ICD10_AM/condition_codes
D86.3|Саркоїдоз шкіри|eHealth/ICD10_AM/condition_codes
D86.8|Саркоїдоз інших уточнених та комбінованих локалізацій|eHealth/ICD10_AM/condition_codes
D86.9|Саркоїдоз, неуточнений|eHealth/ICD10_AM/condition_codes
D89.0|Поліклональна гіпергаммаглобулінемія|eHealth/ICD10_AM/condition_codes
D89.1|Кріоглобулінемія|eHealth/ICD10_AM/condition_codes
D89.2|Гіпергаммаглобулінемія, неуточнена|eHealth/ICD10_AM/condition_codes
D89.3|Синдром відновлення імунітету|eHealth/ICD10_AM/condition_codes
D89.8|Інші уточнені розлади з залученням імунного механізму, не класифіковані в інших рубриках|eHealth/ICD10_AM/condition_codes
D89.9|Розлад з залученням імунного механізму, неуточнений|eHealth/ICD10_AM/condition_codes
E00.0|Синдром вродженого йодного дефіциту, неврологічна форма|eHealth/ICD10_AM/condition_codes
E00.1|Синдром вродженого йодного дефіциту, мікседематозна форма|eHealth/ICD10_AM/condition_codes
E00.2|Синдром вродженого йодного дефіциту, змішана форма|eHealth/ICD10_AM/condition_codes
E00.9|Синдром вродженого йодного дефіциту, неуточнений|eHealth/ICD10_AM/condition_codes
E01.0|Дифузний (ендемічний) зоб, пов'язаний з дефіцитом йоду|eHealth/ICD10_AM/condition_codes
E01.1|Багатовузловий (ендемічний) зоб, пов'язаний з дефіцитом йоду|eHealth/ICD10_AM/condition_codes
E01.2|Зоб (ендемічний), пов'язаний з дефіцитом йоду, неуточнений|eHealth/ICD10_AM/condition_codes
E01.8|Інші хвороби щитоподібної залози, пов'язані з дефіцитом йоду, та подібні стани|eHealth/ICD10_AM/condition_codes
E03.0|Вроджений гіпотиреоз із дифузним зобом|eHealth/ICD10_AM/condition_codes
E03.1|Вроджений гіпотиреоз без зоба|eHealth/ICD10_AM/condition_codes
E03.2|Гіпотиреоз, викликаний медикаментами та іншими екзогенними речовинами|eHealth/ICD10_AM/condition_codes
E03.3|Постінфекційний гіпотиреоз|eHealth/ICD10_AM/condition_codes
E03.4|Атрофія щитоподібної залози (набута)|eHealth/ICD10_AM/condition_codes
E03.5|Мікседематозна кома|eHealth/ICD10_AM/condition_codes
E03.8|Інший уточнений гіпотиреоз|eHealth/ICD10_AM/condition_codes
E03.9|Гіпотиреоз, неуточнений|eHealth/ICD10_AM/condition_codes
E04.0|Нетоксичний дифузний зоб|eHealth/ICD10_AM/condition_codes
E04.1|Нетоксичний одновузловий зоб|eHealth/ICD10_AM/condition_codes
E04.2|Нетоксичний багатовузловий зоб|eHealth/ICD10_AM/condition_codes
E04.8|Інші уточнені форми нетоксичного зоба|eHealth/ICD10_AM/condition_codes
E04.9|Нетоксичний зоб, неуточнений|eHealth/ICD10_AM/condition_codes
E05.0|Тиреотоксикоз із дифузним зобом|eHealth/ICD10_AM/condition_codes
E05.1|Тиреотоксикоз із токсичним одновузловим зобом|eHealth/ICD10_AM/condition_codes
E05.2|Тиреотоксикоз із токсичним багатовузловим зобом|eHealth/ICD10_AM/condition_codes
E05.3|Тиреотоксикоз, пов'язаний з ектопією тиреоїдної тканини|eHealth/ICD10_AM/condition_codes
E05.4|Тиреотоксикоз штучний|eHealth/ICD10_AM/condition_codes
E05.5|Тиреотоксичний криз або кома|eHealth/ICD10_AM/condition_codes
E05.8|Інші форми тиреотоксикозу|eHealth/ICD10_AM/condition_codes
E05.9|Тиреотоксикоз, неуточнений|eHealth/ICD10_AM/condition_codes
E06.0|Гострий тиреоїдит|eHealth/ICD10_AM/condition_codes
E06.1|Підгострий тиреоїдит|eHealth/ICD10_AM/condition_codes
E06.2|Хронічний тиреоїдит з транзиторним тиреотоксикозом|eHealth/ICD10_AM/condition_codes
E06.3|Аутоімунний тиреоїдит|eHealth/ICD10_AM/condition_codes
E06.4|Тиреоїдит, спричинений лікарським засобом|eHealth/ICD10_AM/condition_codes
E06.5|Інший хронічний тиреоїдит|eHealth/ICD10_AM/condition_codes
E06.9|Тиреоїдит, неуточнений|eHealth/ICD10_AM/condition_codes
E07.0|Гіперсекреція кальцитоніну|eHealth/ICD10_AM/condition_codes
E07.1|Дисгормональний зоб|eHealth/ICD10_AM/condition_codes
E07.8|Інші уточнені хвороби щитоподібної залози|eHealth/ICD10_AM/condition_codes
E07.9|Хвороба щитоподібної залози, неуточнена|eHealth/ICD10_AM/condition_codes
E09.8|Проміжна гіперглікемія з неуточненими ускладненнями|eHealth/ICD10_AM/condition_codes
E09.9|Проміжна гіперглікемія без ускладнень|eHealth/ICD10_AM/condition_codes
E10.8|Цукровий діабет типу 1 з неуточненими ускладненнями|eHealth/ICD10_AM/condition_codes
E10.9|Цукровий діабет типу 1 без ускладнень|eHealth/ICD10_AM/condition_codes
E11.8|Цукровий діабет типу 2 з неуточненими ускладненнями|eHealth/ICD10_AM/condition_codes
E11.9|Цукровий діабет типу 2 без ускладнень|eHealth/ICD10_AM/condition_codes
E13.8|Інший уточнений цукровий діабет з неуточненими ускладненнями|eHealth/ICD10_AM/condition_codes
E13.9|Інший уточнений цукровий діабет без ускладнень|eHealth/ICD10_AM/condition_codes
E14.8|Неуточнений цукровий діабет з неуточненими ускладненнями|eHealth/ICD10_AM/condition_codes
E14.9|Неуточнений цукровий діабет без ускладнень|eHealth/ICD10_AM/condition_codes
E16.0|Медикаментозна гіпоглікемія без коми|eHealth/ICD10_AM/condition_codes
E16.1|Інші форми гіпоглікемії|eHealth/ICD10_AM/condition_codes
E16.2|Гіпоглікемія, неуточнена|eHealth/ICD10_AM/condition_codes
E16.3|Підвищена секреція глюкагону|eHealth/ICD10_AM/condition_codes
E16.4|Аномальна секреція гастрину|eHealth/ICD10_AM/condition_codes
E16.8|Інші уточнені розлади внутрішньої секреції підшлункової залози|eHealth/ICD10_AM/condition_codes
E16.9|Розлади внутрішньої секреції підшлункової залози, неуточнене|eHealth/ICD10_AM/condition_codes
E20.0|Ідіопатичний гіпопаратиреоз|eHealth/ICD10_AM/condition_codes
E20.1|Псевдогіпопаратиреоз|eHealth/ICD10_AM/condition_codes
E20.8|Інші форми гіпопаратиреозу|eHealth/ICD10_AM/condition_codes
E20.9|Гіпопаратиреоз, неуточнений|eHealth/ICD10_AM/condition_codes
E21.0|Первинний гіперпаратиреоз|eHealth/ICD10_AM/condition_codes
E21.1|Вторинний гіперпаратиреоз, не класифікований в інших рубриках|eHealth/ICD10_AM/condition_codes
E21.2|Інші форми гіперпаратиреозу|eHealth/ICD10_AM/condition_codes
E21.3|Гіперпаратиреоз, неуточнений|eHealth/ICD10_AM/condition_codes
E21.4|Інші уточнені розлади паращитоподібної залози|eHealth/ICD10_AM/condition_codes
E21.5|Розлади паращитоподібної залози, неуточнені|eHealth/ICD10_AM/condition_codes
E22.0|Акромегалія та гіпофізарний гігантизм|eHealth/ICD10_AM/condition_codes
E22.1|Гіперпролактинемія|eHealth/ICD10_AM/condition_codes
E22.2|Синдром неадекватної секреції антидіуретичного гормону|eHealth/ICD10_AM/condition_codes
E22.8|Інша гіперфункція гіпофіза|eHealth/ICD10_AM/condition_codes
E22.9|Гіперфункція гіпофіза, неуточнена|eHealth/ICD10_AM/condition_codes
E23.0|Гіпопітуїтаризм|eHealth/ICD10_AM/condition_codes
E23.1|Гіпопітуїтаризм, пов'язаний з дією лікарського засобу|eHealth/ICD10_AM/condition_codes
E23.2|Діабет нецукровий|eHealth/ICD10_AM/condition_codes
E23.3|Дисфункція гіпоталамуса, не класифікована в інших рубриках|eHealth/ICD10_AM/condition_codes
E23.6|Інші розлади гіпофіза|eHealth/ICD10_AM/condition_codes
E23.7|Розлад гіпофіза, неуточнений|eHealth/ICD10_AM/condition_codes
E24.0|Хвороба Кушинга гіпофізного походження|eHealth/ICD10_AM/condition_codes
E24.1|Синдром Нельсона|eHealth/ICD10_AM/condition_codes
E24.2|Синдром Кушинга, пов'язаний з дією лікарського засобу|eHealth/ICD10_AM/condition_codes
E24.3|Ектопічний АКТГ-синдром|eHealth/ICD10_AM/condition_codes
E24.4|Кушингоїдний синдром, зумовлений алкоголем|eHealth/ICD10_AM/condition_codes
E24.8|Інші стани, що характеризуються кушингоїдним синдромом|eHealth/ICD10_AM/condition_codes
E24.9|Синдром Кушинга, неуточнений|eHealth/ICD10_AM/condition_codes
E25.0|Вроджені адреногенітальні розлади, пов'язані з дефіцитом ферментів|eHealth/ICD10_AM/condition_codes
E25.8|Інші адреногенітальні розлади|eHealth/ICD10_AM/condition_codes
E25.9|Адреногенітальне розлад, неуточнений|eHealth/ICD10_AM/condition_codes
E26.0|Первинний гіперальдостеронізм|eHealth/ICD10_AM/condition_codes
E26.1|Вторинний гіперальдостеронізм|eHealth/ICD10_AM/condition_codes
E26.8|Інші форми гіперальдостеронізму|eHealth/ICD10_AM/condition_codes
E26.9|Гіперальдостеронізм, неуточнений|eHealth/ICD10_AM/condition_codes
E27.0|Інші види гіперсекреції кіркової речовини надниркових залоз|eHealth/ICD10_AM/condition_codes
E27.1|Первинна недостатність кіркової речовини надниркових залоз|eHealth/ICD10_AM/condition_codes
E27.2|Аддісоновий криз|eHealth/ICD10_AM/condition_codes
E27.3|Недостатність кіркової речовини надниркових залоз, внаслідок дії лікарського засобу|eHealth/ICD10_AM/condition_codes
E27.4|Інша та неуточнена недостатність кіркової речовини надниркових залоз|eHealth/ICD10_AM/condition_codes
E27.5|Гіперфункція мозкової речовини надниркових залоз|eHealth/ICD10_AM/condition_codes
E27.8|Інші уточнені розлади надниркових залоз|eHealth/ICD10_AM/condition_codes
E27.9|Розлад надниркової залози, неуточнений|eHealth/ICD10_AM/condition_codes
E28.0|Гіперестрогенізм|eHealth/ICD10_AM/condition_codes
E28.1|Гіперандрогенізм|eHealth/ICD10_AM/condition_codes
E28.2|Синдром полікістозних яєчників|eHealth/ICD10_AM/condition_codes
E28.3|Первинна недостатність яєчників|eHealth/ICD10_AM/condition_codes
E28.8|Інші види дисфункції яєчників|eHealth/ICD10_AM/condition_codes
E28.9|Дисфункція яєчників, неуточнена|eHealth/ICD10_AM/condition_codes
E29.0|Гіперфункція яєчок|eHealth/ICD10_AM/condition_codes
E29.1|Гіпофункція яєчок|eHealth/ICD10_AM/condition_codes
E29.8|Інші види дисфункції яєчок|eHealth/ICD10_AM/condition_codes
E29.9|Дисфункція яєчок, неуточнена|eHealth/ICD10_AM/condition_codes
E30.0|Затримка статевого дозрівання|eHealth/ICD10_AM/condition_codes
E30.1|Передчасне статеве дозрівання|eHealth/ICD10_AM/condition_codes
E30.8|Інші порушення статевого дозрівання|eHealth/ICD10_AM/condition_codes
E30.9|Порушення статевого дозрівання, неуточнене|eHealth/ICD10_AM/condition_codes
E31.0|Аутоімунна полігландулярна недостатність|eHealth/ICD10_AM/condition_codes
E31.1|Полігландулярна гіперфункція|eHealth/ICD10_AM/condition_codes
E31.8|Інша полігландулярна дисфункція|eHealth/ICD10_AM/condition_codes
E31.9|Полігландулярна дисфункція, неуточнена|eHealth/ICD10_AM/condition_codes
E32.0|Стійка гіперплазія загруднинної залози|eHealth/ICD10_AM/condition_codes
E32.1|Абсцес загруднинної залози|eHealth/ICD10_AM/condition_codes
E32.8|Інші хвороби загруднинної залози|eHealth/ICD10_AM/condition_codes
E32.9|Хвороба загруднинної залози, неуточнена|eHealth/ICD10_AM/condition_codes
E34.0|Карциноїдний синдром|eHealth/ICD10_AM/condition_codes
E34.1|Інші стани гіперсекреції інтестинальних гормонів|eHealth/ICD10_AM/condition_codes
E34.2|Ектопічна гормональна секреція, не класифікована в інших рубриках|eHealth/ICD10_AM/condition_codes
E34.3|Карликовість, не класифікована в інших рубриках|eHealth/ICD10_AM/condition_codes
E34.4|Конституціональна високорослість|eHealth/ICD10_AM/condition_codes
E34.5|Синдром андрогенної резистентності|eHealth/ICD10_AM/condition_codes
E34.8|Інші уточнені ендокринні розлади|eHealth/ICD10_AM/condition_codes
E34.9|Ендокринний розлад, неуточнений|eHealth/ICD10_AM/condition_codes
E35.0|Розлади щитоподібної залози у випадку хвороб, класифікованих в інших рубриках|eHealth/ICD10_AM/condition_codes
E35.1|Розлади надниркових залоз у випадку хвороб, класифікованих в інших рубриках|eHealth/ICD10_AM/condition_codes
E35.8|Розлади інших ендокринних залоз у випадку хвороб, класифікованих в інших рубриках|eHealth/ICD10_AM/condition_codes
E44.0|Помірна білково-енергетична недостатність|eHealth/ICD10_AM/condition_codes
E44.1|Легка білково-енергетична недостатність|eHealth/ICD10_AM/condition_codes
E50.0|Дефіцит вітаміну А з ксерозом кон'юнктиви|eHealth/ICD10_AM/condition_codes
E50.1|Дефіцит вітаміну А з бляшками Біто і ксерозом кон'юнктиви|eHealth/ICD10_AM/condition_codes
E50.2|Дефіцит вітаміну А з ксерозом рогівки|eHealth/ICD10_AM/condition_codes
E50.3|Дефіцит вітаміну А з виразкою та ксерозом рогівки|eHealth/ICD10_AM/condition_codes
E50.4|Дефіцит вітаміну А з кератомаляцією|eHealth/ICD10_AM/condition_codes
E50.5|Дефіцит вітаміну А з курячою сліпотою|eHealth/ICD10_AM/condition_codes
E50.6|Дефіцит вітаміну А з ксерофтальмічними рубцями рогівки|eHealth/ICD10_AM/condition_codes
E50.7|Інші очні прояви дефіциту вітаміну А|eHealth/ICD10_AM/condition_codes
E50.8|Інші прояви дефіциту вітаміну А|eHealth/ICD10_AM/condition_codes
E50.9|Дефіцит вітаміну А, неуточнений|eHealth/ICD10_AM/condition_codes
E51.1|Бері-бері|eHealth/ICD10_AM/condition_codes
E51.2|Енцефалопатія Верніке|eHealth/ICD10_AM/condition_codes
E51.8|Інші прояви дефіциту тіаміну|eHealth/ICD10_AM/condition_codes
E51.9|Дефіцит тіаміну, неуточнений|eHealth/ICD10_AM/condition_codes
E53.0|Дефіцит рибофлавіну|eHealth/ICD10_AM/condition_codes
E53.1|Дефіцит піридоксину|eHealth/ICD10_AM/condition_codes
E53.8|Дефіцит інших уточнених вітамінів групи В|eHealth/ICD10_AM/condition_codes
E53.9|Дефіцит вітамінів групи В, неуточнений|eHealth/ICD10_AM/condition_codes
E55.0|Рахіт активний|eHealth/ICD10_AM/condition_codes
E55.9|Дефіцит вітаміну D, неуточнений|eHealth/ICD10_AM/condition_codes
E56.0|Дефіцит вітаміну E|eHealth/ICD10_AM/condition_codes
E56.1|Дефіцит вітаміну К|eHealth/ICD10_AM/condition_codes
E56.8|Дефіцит інших вітамінів|eHealth/ICD10_AM/condition_codes
E56.9|Дефіцит вітаміну, неуточнений|eHealth/ICD10_AM/condition_codes
E61.0|Дефіцит міді|eHealth/ICD10_AM/condition_codes
E61.1|Дефіцит заліза|eHealth/ICD10_AM/condition_codes
E61.2|Дефіцит магнію|eHealth/ICD10_AM/condition_codes
E61.3|Дефіцит марганцю|eHealth/ICD10_AM/condition_codes
E61.4|Дефіцит хрому|eHealth/ICD10_AM/condition_codes
E61.5|Дефіцит молібдену|eHealth/ICD10_AM/condition_codes
E61.6|Дефіцит ванадію|eHealth/ICD10_AM/condition_codes
E61.7|Дефіцит багатьох поживних елементів|eHealth/ICD10_AM/condition_codes
E61.8|Дефіцит інших уточнених поживних елементів|eHealth/ICD10_AM/condition_codes
E61.9|Дефіцит поживних елементів, неуточнений|eHealth/ICD10_AM/condition_codes
E63.0|Дефіцит незамінних жирних кислот [НЖК]|eHealth/ICD10_AM/condition_codes
E63.1|Незбалансоване надходження поживних елементів|eHealth/ICD10_AM/condition_codes
E63.8|Інші уточнені види недостатності харчування|eHealth/ICD10_AM/condition_codes
E63.9|Недостатність харчування, неуточнена|eHealth/ICD10_AM/condition_codes
E64.0|Наслідки білково-енергетичної недостатності|eHealth/ICD10_AM/condition_codes
E64.1|Наслідки дефіциту вітаміну А|eHealth/ICD10_AM/condition_codes
E64.2|Наслідки дефіциту вітаміну С|eHealth/ICD10_AM/condition_codes
E64.3|Наслідки рахіту|eHealth/ICD10_AM/condition_codes
E64.8|Наслідки недостатності інших поживних речовин|eHealth/ICD10_AM/condition_codes
E64.9|Наслідки недостатності неуточнених поживних речовин|eHealth/ICD10_AM/condition_codes
E66.3|Надлишкова вага|eHealth/ICD10_AM/condition_codes
E67.0|Гіпервітаміноз А|eHealth/ICD10_AM/condition_codes
E67.1|Гіперкаротинемія|eHealth/ICD10_AM/condition_codes
E67.2|Синдром мегадоз вітаміну В6|eHealth/ICD10_AM/condition_codes
E67.3|Гіпервітаміноз D|eHealth/ICD10_AM/condition_codes
E67.8|Інші уточнені форми надмірного харчування|eHealth/ICD10_AM/condition_codes
E70.0|Класична фенілкетонурія|eHealth/ICD10_AM/condition_codes
E70.1|Інші форми гіперфенілаланінемії|eHealth/ICD10_AM/condition_codes
E70.2|Порушення обміну тирозину|eHealth/ICD10_AM/condition_codes
E70.3|Альбінізм|eHealth/ICD10_AM/condition_codes
E70.8|Інші порушення обміну ароматичних амінокислот|eHealth/ICD10_AM/condition_codes
E70.9|Порушення обміну ароматичних амінокислот, неуточнене|eHealth/ICD10_AM/condition_codes
E71.0|Хвороба 'кленового сиропу'|eHealth/ICD10_AM/condition_codes
E71.1|Інші порушення обміну амінокислот з розгалуженим ланцюгом|eHealth/ICD10_AM/condition_codes
E71.2|Порушення обміну амінокислот з розгалуженим ланцюгом, неуточнене|eHealth/ICD10_AM/condition_codes
E71.3|Порушення обміну жирних кислот|eHealth/ICD10_AM/condition_codes
E72.0|Порушення транспорту амінокислот|eHealth/ICD10_AM/condition_codes
E72.1|Порушення обміну сірковмісних амінокислот|eHealth/ICD10_AM/condition_codes
E72.2|Порушення обміну циклу сечовини|eHealth/ICD10_AM/condition_codes
E72.3|Порушення обміну лізину та гідроксилізину|eHealth/ICD10_AM/condition_codes
E72.4|Порушення обміну орнітину|eHealth/ICD10_AM/condition_codes
E72.5|Порушення обміну гліцину|eHealth/ICD10_AM/condition_codes
E72.8|Інші уточнені порушення обміну амінокислот|eHealth/ICD10_AM/condition_codes
